first_5_runs_allowed,pitcher_name,pitcher_era,pitcher_whip,pitcher_k9,pitcher_bb9,pitcher_kbb,pitcher_gbfb,pitcher_ip,pitcher_k_pct,is_home,year,date,opp_avg_runs_allowed,opp_avg_first5_allowed,predicted_f5,edge_vs_opp,is_lhp,game_key
1,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,0,2023,2023-06-27,4.6,2.57,2.33,0.24,0,2023-06-27|Boston Red Sox|Miami Marlins
0,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,1,2023,2023-06-27,3.89,2.21,2.71,-0.5,1,2023-06-27|New York Mets|Milwaukee Brewers
6,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,0,2023,2023-06-27,4.34,2.43,2.49,-0.06,0,2023-06-27|Atlanta Braves|Minnesota Twins
2,Jordan Montgomery,3.204,1.196,7.938,2.295,3.458,0.78,188.2,0.2136,1,2023,2023-06-27,4.18,2.41,1.75,0.66,1,2023-06-27|St. Louis Cardinals|Houston Astros
4,Framber Valdez,3.455,1.126,9.091,2.591,3.509,1.231,198.0,0.2475,0,2023,2023-06-27,5.1,2.86,2.03,0.83,1,2023-06-27|St. Louis Cardinals|Houston Astros
2,Martin Perez,4.462,1.409,5.928,3.123,1.898,0.855,141.2,0.153,1,2023,2023-06-28,4.39,2.41,2.45,-0.04,1,2023-06-28|Texas Rangers|Detroit Tigers
5,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,1,2023,2023-06-28,4.22,2.59,2.72,-0.13,0,2023-06-28|Chicago Cubs|Philadelphia Phillies
0,Clayton Kershaw,2.47,1.067,9.398,2.744,3.425,0.916,131.2,0.262,0,2023,2023-06-28,5.77,3.44,1.65,1.79,1,2023-06-28|Colorado Rockies|Los Angeles Dodgers
0,Shohei Ohtani,3.136,1.061,11.386,3.75,3.036,0.845,132.0,0.3145,1,2023,2023-06-28,5.11,2.84,1.84,1.0,0,2023-06-28|Los Angeles Angels|Chicago White Sox
2,Jhony Brito,4.295,1.221,7.192,2.797,2.571,0.799,90.1,0.1935,0,2023,2023-06-28,5.84,3.35,2.64,0.71,0,2023-06-28|Oakland Athletics|New York Yankees
4,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,1,2023,2023-06-28,4.03,2.34,1.88,0.46,0,2023-06-28|Arizona Diamondbacks|Tampa Bay Rays
6,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,1,2023,2023-06-28,4.96,2.93,2.76,0.17,0,2023-06-28|Baltimore Orioles|Cincinnati Reds
0,Mitch Keller,4.219,1.247,9.737,2.55,3.818,0.791,194.1,0.2545,1,2023,2023-06-28,4.12,2.19,2.25,-0.06,0,2023-06-28|Pittsburgh Pirates|San Diego Padres
2,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,0,2023,2023-06-28,4.89,2.76,1.33,1.43,1,2023-06-28|Pittsburgh Pirates|San Diego Padres
5,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,0,2023,2023-06-28,4.03,2.37,1.77,0.6,0,2023-06-28|Toronto Blue Jays|San Francisco Giants
2,Kodai Senga,2.98,1.222,10.945,4.172,2.623,0.786,166.1,0.2911,1,2023,2023-06-28,3.89,2.21,1.57,0.64,0,2023-06-28|New York Mets|Milwaukee Brewers
3,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,1,2023,2023-06-28,4.18,2.41,2.63,-0.22,0,2023-06-28|St. Louis Cardinals|Houston Astros
6,Cristian Javier,4.556,1.265,8.833,3.444,2.565,0.354,162.0,0.2314,0,2023,2023-06-28,5.1,2.86,2.64,0.22,0,2023-06-28|St. Louis Cardinals|Houston Astros
6,Joey Wentz,6.93,1.692,8.384,4.021,2.085,0.584,105.2,0.1992,0,2023,2023-06-29,4.43,2.33,3.8,-1.47,1,2023-06-29|Texas Rangers|Detroit Tigers
4,Aaron Nola,4.472,1.154,9.41,2.096,4.489,0.758,193.2,0.2547,0,2023,2023-06-29,4.49,2.61,2.52,0.09,0,2023-06-29|Chicago Cubs|Philadelphia Phillies
6,Kyle Freeland,5.045,1.476,5.451,2.436,2.238,0.693,155.2,0.1388,1,2023,2023-06-29,4.29,2.5,2.8,-0.3,1,2023-06-29|Colorado Rockies|Los Angeles Dodgers
2,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,0,2023,2023-06-29,4.96,2.61,2.75,-0.14,0,2023-06-29|Los Angeles Angels|Chicago White Sox
0,Zach Davies,7.016,1.669,7.893,4.275,1.846,0.796,82.1,0.191,1,2023,2023-06-29,4.03,2.34,3.85,-1.51,0,2023-06-29|Arizona Diamondbacks|Tampa Bay Rays
2,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,0,2023,2023-06-29,4.5,2.53,1.96,0.57,0,2023-06-29|Arizona Diamondbacks|Tampa Bay Rays
0,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,0,2023,2023-06-29,4.6,2.57,2.01,0.56,1,2023-06-29|Boston Red Sox|Miami Marlins
0,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,1,2023,2023-06-29,4.29,2.43,1.98,0.45,0,2023-06-29|Toronto Blue Jays|San Francisco Giants
0,Max Scherzer,3.784,1.124,10.289,2.661,3.867,0.508,152.2,0.2802,1,2023,2023-06-29,3.89,2.21,2.02,0.19,0,2023-06-29|New York Mets|Milwaukee Brewers
0,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,1,2023,2023-06-30,4.33,2.36,1.66,0.7,1,2023-06-30|Chicago Cubs|Cleveland Guardians
6,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,0,2023,2023-06-30,4.49,2.61,2.96,-0.35,0,2023-06-30|Chicago Cubs|Cleveland Guardians
0,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,1,2023,2023-06-30,4.12,2.19,2.56,-0.37,0,2023-06-30|Cincinnati Reds|San Diego Padres
0,Seth Lugo,3.573,1.205,8.624,2.218,3.889,0.832,146.1,0.2318,0,2023,2023-06-30,4.96,2.93,2.11,0.82,0,2023-06-30|Cincinnati Reds|San Diego Padres
1,Josiah Gray,3.906,1.459,8.094,4.528,1.788,0.612,159.0,0.2049,0,2023,2023-06-30,4.22,2.59,2.2,0.39,0,2023-06-30|Philadelphia Phillies|Washington Nationals
8,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,1,2023,2023-06-30,3.92,2.2,2.21,-0.01,0,2023-06-30|Baltimore Orioles|Minnesota Twins
0,Pablo Lopez,3.665,1.155,10.856,2.227,4.875,0.828,194.0,0.2921,0,2023,2023-06-30,4.19,2.4,2.01,0.39,0,2023-06-30|Baltimore Orioles|Minnesota Twins
3,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,0,2023,2023-06-30,4.19,2.23,2.07,0.16,0,2023-06-30|New York Mets|San Francisco Giants
3,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,1,2023,2023-07-01,4.39,2.41,3.03,-0.62,1,2023-07-01|Colorado Rockies|Detroit Tigers
4,Shane McClanahan,3.287,1.183,9.47,3.209,2.951,0.806,115.0,0.258,0,2023,2023-07-01,4.1,2.38,1.79,0.58,1,2023-07-01|Seattle Mariners|Tampa Bay Rays
1,Michael Wacha,3.221,1.163,8.322,2.886,2.884,0.544,134.1,0.2242,0,2023,2023-07-01,4.96,2.93,1.92,1.01,0,2023-07-01|Cincinnati Reds|San Diego Padres
4,Zack Wheeler,3.609,1.078,9.938,1.828,5.436,0.7,192.0,0.2694,1,2023,2023-07-01,4.99,2.85,2.11,0.74,0,2023-07-01|Philadelphia Phillies|Washington Nationals
19,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,0,2023,2023-07-01,4.22,2.59,2.49,0.1,1,2023-07-01|Philadelphia Phillies|Washington Nationals
0,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,0,2023,2023-07-01,4.89,2.76,1.97,0.79,0,2023-07-01|Pittsburgh Pirates|Milwaukee Brewers
2,Marcus Stroman,3.965,1.263,7.863,3.436,2.288,1.345,136.2,0.207,1,2023,2023-07-01,4.33,2.36,2.16,0.2,0,2023-07-01|Chicago Cubs|Cleveland Guardians
0,Tyler Anderson,5.426,1.489,7.596,4.085,1.859,0.449,141.0,0.1892,1,2023,2023-07-02,4.5,2.53,3.02,-0.49,1,2023-07-02|Los Angeles Angels|Arizona Diamondbacks
1,Cole Irvin,4.436,1.284,7.938,2.451,3.238,0.714,77.1,0.2024,1,2023,2023-07-02,3.92,2.2,2.38,-0.18,1,2023-07-02|Baltimore Orioles|Minnesota Twins
0,Sonny Gray,2.788,1.147,8.951,2.69,3.327,0.925,184.0,0.2427,0,2023,2023-07-02,4.19,2.4,1.52,0.88,0,2023-07-02|Baltimore Orioles|Minnesota Twins
2,Spencer Strider,3.867,1.096,13.582,2.803,4.845,0.537,186.2,0.3683,1,2023,2023-07-02,4.43,2.37,2.11,0.26,0,2023-07-02|Atlanta Braves|Miami Marlins
4,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,0,2023,2023-07-02,4.34,2.43,2.28,0.15,0,2023-07-02|Atlanta Braves|Miami Marlins
3,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,1,2023,2023-07-02,3.89,2.21,2.93,-0.72,1,2023-07-02|Pittsburgh Pirates|Milwaukee Brewers
2,Kevin Gausman,3.162,1.178,11.53,2.676,4.309,0.752,185.0,0.3106,1,2023,2023-07-02,4.6,2.57,1.78,0.79,0,2023-07-02|Toronto Blue Jays|Boston Red Sox
6,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,1,2023,2023-07-02,4.03,2.34,1.81,0.53,0,2023-07-02|Seattle Mariners|Tampa Bay Rays
6,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,1,2023,2023-07-02,4.33,2.36,2.65,-0.29,0,2023-07-02|Chicago Cubs|Cleveland Guardians
1,Aaron Civale,3.464,1.163,8.55,2.432,3.515,0.662,122.1,0.2302,0,2023,2023-07-02,4.49,2.61,1.96,0.65,0,2023-07-02|Chicago Cubs|Cleveland Guardians
1,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,1,2023,2023-07-02,4.29,2.43,2.77,-0.34,1,2023-07-02|New York Mets|San Francisco Giants
5,Ross Stripling,5.36,1.348,7.079,1.618,4.375,0.798,89.0,0.1837,0,2023,2023-07-02,4.19,2.23,2.9,-0.67,0,2023-07-02|New York Mets|San Francisco Giants
10,Martin Perez,4.462,1.409,5.928,3.123,1.898,0.855,141.2,0.153,1,2023,2023-07-03,4.18,2.41,2.45,-0.04,1,2023-07-03|Texas Rangers|Houston Astros
9,Cristian Javier,4.556,1.265,8.833,3.444,2.565,0.354,162.0,0.2314,0,2023,2023-07-03,4.43,2.33,2.48,-0.15,0,2023-07-03|Texas Rangers|Houston Astros
2,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,0,2023,2023-07-03,4.43,2.37,2.62,-0.25,0,2023-07-03|Miami Marlins|St. Louis Cardinals
2,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,1,2023,2023-07-04,5.18,2.91,2.64,0.27,0,2023-07-04|Minnesota Twins|Kansas City Royals
0,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,1,2023,2023-07-04,4.96,2.61,1.28,1.33,1,2023-07-04|San Diego Padres|Los Angeles Angels
1,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,1,2023,2023-07-04,4.1,2.38,1.77,0.6,0,2023-07-04|San Francisco Giants|Seattle Mariners
5,Mitch Keller,4.219,1.247,9.737,2.55,3.818,0.791,194.1,0.2545,0,2023,2023-07-04,4.29,2.5,2.34,0.16,0,2023-07-04|Los Angeles Dodgers|Pittsburgh Pirates
6,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,1,2023,2023-07-04,4.96,2.93,3.02,-0.09,1,2023-07-04|Washington Nationals|Cincinnati Reds
3,Clarke Schmidt,4.642,1.352,8.434,2.604,3.239,0.775,159.0,0.2147,1,2023,2023-07-04,4.19,2.4,2.55,-0.15,0,2023-07-04|New York Yankees|Baltimore Orioles
4,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,0,2023,2023-07-04,4.12,2.36,2.59,-0.23,0,2023-07-04|New York Yankees|Baltimore Orioles
0,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,1,2023,2023-07-04,5.1,2.86,2.1,0.76,1,2023-07-04|Miami Marlins|St. Louis Cardinals
3,Kyle Freeland,5.045,1.476,5.451,2.436,2.238,0.693,155.2,0.1388,0,2023,2023-07-04,4.18,2.41,2.78,-0.37,1,2023-07-04|Houston Astros|Colorado Rockies
4,Zach Davies,7.016,1.669,7.893,4.275,1.846,0.796,82.1,0.191,1,2023,2023-07-04,4.19,2.23,3.82,-1.59,0,2023-07-04|Arizona Diamondbacks|New York Mets
4,Max Scherzer,3.784,1.124,10.289,2.661,3.867,0.508,152.2,0.2802,0,2023,2023-07-04,4.5,2.53,2.11,0.42,0,2023-07-04|Arizona Diamondbacks|New York Mets
1,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,1,2023,2023-07-04,4.22,2.59,1.97,0.62,0,2023-07-04|Tampa Bay Rays|Philadelphia Phillies
0,Aaron Nola,4.472,1.154,9.41,2.096,4.489,0.758,193.2,0.2547,0,2023,2023-07-04,4.03,2.34,2.44,-0.1,0,2023-07-04|Tampa Bay Rays|Philadelphia Phillies
4,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,1,2023,2023-07-04,4.34,2.43,2.09,0.34,0,2023-07-04|Cleveland Guardians|Atlanta Braves
2,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,1,2023,2023-07-05,4.03,2.37,2.68,-0.31,0,2023-07-05|Chicago White Sox|Toronto Blue Jays
0,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,0,2023,2023-07-05,5.11,2.84,2.1,0.74,0,2023-07-05|Chicago White Sox|Toronto Blue Jays
5,Eduardo Rodriguez,3.311,1.156,8.456,2.838,2.979,0.743,152.2,0.2303,1,2023,2023-07-05,5.84,3.35,2.09,1.26,1,2023-07-05|Detroit Tigers|Oakland Athletics
2,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,0,2023,2023-07-05,4.12,2.36,2.25,0.11,0,2023-07-05|New York Yankees|Baltimore Orioles
5,Josiah Gray,3.906,1.459,8.094,4.528,1.788,0.612,159.0,0.2049,1,2023,2023-07-05,4.96,2.93,2.3,0.63,0,2023-07-05|Washington Nationals|Cincinnati Reds
1,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,0,2023,2023-07-05,4.99,2.85,2.76,0.09,0,2023-07-05|Washington Nationals|Cincinnati Reds
5,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,1,2023,2023-07-05,4.34,2.43,2.9,-0.47,0,2023-07-05|Cleveland Guardians|Atlanta Braves
0,Pablo Lopez,3.665,1.155,10.856,2.227,4.875,0.828,194.0,0.2921,1,2023,2023-07-05,5.18,2.91,2.16,0.75,0,2023-07-05|Minnesota Twins|Kansas City Royals
1,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,0,2023,2023-07-06,3.89,2.21,1.62,0.59,1,2023-07-06|Milwaukee Brewers|Chicago Cubs
0,Lance Lynn,5.748,1.397,9.383,3.291,2.851,0.57,183.2,0.2364,1,2023,2023-07-06,4.03,2.37,3.15,-0.78,0,2023-07-06|Chicago White Sox|Toronto Blue Jays
2,Seth Lugo,3.573,1.205,8.624,2.218,3.889,0.832,146.1,0.2318,1,2023,2023-07-06,4.96,2.61,2.02,0.59,0,2023-07-06|San Diego Padres|Los Angeles Angels
2,Patrick Sandoval,4.119,1.519,7.989,4.619,1.73,0.886,144.2,0.1963,0,2023,2023-07-06,4.12,2.19,2.19,-0.0,1,2023-07-06|San Diego Padres|Los Angeles Angels
0,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,1,2023,2023-07-06,4.1,2.38,2.11,0.27,0,2023-07-06|San Francisco Giants|Seattle Mariners
0,Kodai Senga,2.98,1.222,10.945,4.172,2.623,0.786,166.1,0.2911,0,2023,2023-07-06,4.5,2.53,1.66,0.87,0,2023-07-06|Arizona Diamondbacks|New York Mets
1,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,1,2023,2023-07-06,4.96,2.93,2.59,0.34,1,2023-07-06|Washington Nationals|Cincinnati Reds
0,Jack Flaherty,4.997,1.582,9.244,4.122,2.242,0.755,144.1,0.2277,0,2023,2023-07-06,4.43,2.37,2.74,-0.37,0,2023-07-06|Miami Marlins|St. Louis Cardinals
1,Jordan Lyles,6.298,1.247,6.095,2.286,2.667,0.513,177.2,0.1604,0,2023,2023-07-06,4.33,2.36,3.46,-1.1,0,2023-07-06|Cleveland Guardians|Kansas City Royals
3,Nathan Eovaldi,3.625,1.139,8.25,2.938,2.809,1.063,144.0,0.2288,0,2023,2023-07-06,4.6,2.57,2.03,0.54,0,2023-07-06|Boston Red Sox|Texas Rangers
2,Julio Urias,4.611,1.161,8.992,1.845,4.875,0.601,117.1,0.2427,1,2023,2023-07-07,4.89,2.76,2.64,0.12,1,2023-07-07|Los Angeles Dodgers|Pittsburgh Pirates
0,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,1,2023,2023-07-07,4.22,2.59,2.33,0.26,0,2023-07-07|Miami Marlins|Philadelphia Phillies
3,Zack Wheeler,3.609,1.078,9.938,1.828,5.436,0.7,192.0,0.2694,0,2023,2023-07-07,4.43,2.37,1.97,0.4,0,2023-07-07|Miami Marlins|Philadelphia Phillies
1,Alek Manoah,5.89,1.745,8.163,6.096,1.339,0.634,87.1,0.1904,0,2023,2023-07-07,4.39,2.41,3.25,-0.84,0,2023-07-07|Detroit Tigers|Toronto Blue Jays
0,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,0,2023,2023-07-07,4.12,2.36,2.65,-0.29,0,2023-07-07|New York Yankees|Chicago Cubs
0,Aaron Civale,3.464,1.163,8.55,2.432,3.515,0.662,122.1,0.2302,1,2023,2023-07-07,5.18,2.91,2.05,0.86,0,2023-07-07|Cleveland Guardians|Kansas City Royals
0,Cole Irvin,4.436,1.284,7.938,2.451,3.238,0.714,77.1,0.2024,0,2023,2023-07-08,3.92,2.2,2.38,-0.18,1,2023-07-08|Minnesota Twins|Baltimore Orioles
2,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,1,2023,2023-07-08,4.96,2.93,2.02,0.91,0,2023-07-08|Milwaukee Brewers|Cincinnati Reds
1,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,0,2023,2023-07-08,4.18,2.41,1.83,0.58,0,2023-07-08|Houston Astros|Seattle Mariners
5,Dylan Cease,4.576,1.418,10.881,4.017,2.709,0.582,177.0,0.273,1,2023,2023-07-08,5.1,2.86,2.65,0.21,0,2023-07-08|Chicago White Sox|St. Louis Cardinals
1,Jordan Montgomery,3.204,1.196,7.938,2.295,3.458,0.78,188.2,0.2136,0,2023,2023-07-08,5.11,2.84,1.88,0.96,1,2023-07-08|Chicago White Sox|St. Louis Cardinals
1,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,1,2023,2023-07-08,4.89,2.76,2.01,0.75,0,2023-07-08|Arizona Diamondbacks|Pittsburgh Pirates
5,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,0,2023,2023-07-08,4.5,2.53,3.02,-0.49,1,2023-07-08|Arizona Diamondbacks|Pittsburgh Pirates
2,Ross Stripling,5.36,1.348,7.079,1.618,4.375,0.798,89.0,0.1837,1,2023,2023-07-08,5.77,3.44,3.26,0.18,0,2023-07-08|San Francisco Giants|Colorado Rockies
0,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,0,2023,2023-07-08,4.29,2.43,3.04,-0.61,1,2023-07-08|San Francisco Giants|Colorado Rockies
1,Gerrit Cole,2.627,0.981,9.56,2.067,4.625,0.676,209.0,0.2704,1,2023,2023-07-08,4.49,2.61,1.49,1.12,0,2023-07-08|New York Yankees|Chicago Cubs
2,Kevin Gausman,3.162,1.178,11.53,2.676,4.309,0.752,185.0,0.3106,0,2023,2023-07-08,4.39,2.41,1.73,0.68,0,2023-07-08|Detroit Tigers|Toronto Blue Jays
0,Spencer Strider,3.867,1.096,13.582,2.803,4.845,0.537,186.2,0.3683,0,2023,2023-07-08,4.03,2.34,2.1,0.24,0,2023-07-08|Tampa Bay Rays|Atlanta Braves
0,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,1,2023,2023-07-09,4.19,2.23,1.17,1.06,1,2023-07-09|San Diego Padres|New York Mets
3,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,0,2023,2023-07-09,4.12,2.19,2.7,-0.51,1,2023-07-09|San Diego Padres|New York Mets
0,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,1,2023,2023-07-09,4.43,2.33,2.84,-0.51,1,2023-07-09|Washington Nationals|Texas Rangers
2,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,1,2023,2023-07-09,4.34,2.43,1.92,0.51,0,2023-07-09|Tampa Bay Rays|Atlanta Braves
1,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,1,2023,2023-07-09,5.18,2.91,2.23,0.68,0,2023-07-09|Cleveland Guardians|Kansas City Royals
2,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,1,2023,2023-07-09,4.22,2.59,2.02,0.57,1,2023-07-09|Miami Marlins|Philadelphia Phillies
5,Aaron Nola,4.472,1.154,9.41,2.096,4.489,0.758,193.2,0.2547,0,2023,2023-07-09,4.43,2.37,2.45,-0.08,0,2023-07-09|Miami Marlins|Philadelphia Phillies
3,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,0,2023,2023-07-09,4.39,2.41,1.97,0.44,0,2023-07-09|Detroit Tigers|Toronto Blue Jays
8,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,1,2023,2023-07-09,4.19,2.4,2.48,-0.08,0,2023-07-09|Minnesota Twins|Baltimore Orioles
1,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,0,2023,2023-07-09,3.92,2.2,2.54,-0.34,0,2023-07-09|Minnesota Twins|Baltimore Orioles
0,Logan Gilbert,3.738,1.078,8.943,1.703,5.25,0.729,190.2,0.2455,0,2023,2023-07-09,4.18,2.41,2.05,0.36,0,2023-07-09|Houston Astros|Seattle Mariners
2,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,1,2023,2023-07-09,5.1,2.86,2.82,0.04,0,2023-07-09|Chicago White Sox|St. Louis Cardinals
0,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,1,2023,2023-07-09,5.77,3.44,2.09,1.35,0,2023-07-09|San Francisco Giants|Colorado Rockies
1,Kyle Freeland,5.045,1.476,5.451,2.436,2.238,0.693,155.2,0.1388,0,2023,2023-07-09,4.29,2.43,2.78,-0.35,1,2023-07-09|San Francisco Giants|Colorado Rockies
3,Zach Davies,7.016,1.669,7.893,4.275,1.846,0.796,82.1,0.191,1,2023,2023-07-09,4.89,2.76,3.98,-1.22,0,2023-07-09|Arizona Diamondbacks|Pittsburgh Pirates
1,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,1,2023,2023-07-14,4.43,2.37,2.26,0.11,0,2023-07-14|Baltimore Orioles|Miami Marlins
3,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,0,2023,2023-07-14,4.19,2.4,2.28,0.12,0,2023-07-14|Baltimore Orioles|Miami Marlins
2,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,1,2023,2023-07-14,4.29,2.43,2.99,-0.56,1,2023-07-14|Pittsburgh Pirates|San Francisco Giants
2,Ross Stripling,5.36,1.348,7.079,1.618,4.375,0.798,89.0,0.1837,0,2023,2023-07-14,4.89,2.76,3.06,-0.3,0,2023-07-14|Pittsburgh Pirates|San Francisco Giants
0,Julio Urias,4.611,1.161,8.992,1.845,4.875,0.601,117.1,0.2427,0,2023,2023-07-14,4.19,2.23,2.48,-0.25,1,2023-07-14|New York Mets|Los Angeles Dodgers
0,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,1,2023,2023-07-14,3.89,2.21,2.57,-0.36,0,2023-07-14|Cincinnati Reds|Milwaukee Brewers
0,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,0,2023,2023-07-14,4.96,2.93,2.02,0.91,0,2023-07-14|Cincinnati Reds|Milwaukee Brewers
2,Aaron Civale,3.464,1.163,8.55,2.432,3.515,0.662,122.1,0.2302,0,2023,2023-07-15,4.43,2.33,1.87,0.46,0,2023-07-15|Texas Rangers|Cleveland Guardians
4,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,1,2023,2023-07-15,4.99,2.85,2.77,0.08,0,2023-07-15|St. Louis Cardinals|Washington Nationals
2,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,1,2023,2023-07-15,4.12,2.36,3.02,-0.66,1,2023-07-15|Colorado Rockies|New York Yankees
4,Shohei Ohtani,3.136,1.061,11.386,3.75,3.036,0.845,132.0,0.3145,1,2023,2023-07-15,4.18,2.41,1.71,0.7,0,2023-07-15|Los Angeles Angels|Houston Astros
3,Ken Waldichuk,5.362,1.56,8.426,4.532,1.859,0.697,141.0,0.2066,1,2023,2023-07-15,3.92,2.2,2.89,-0.69,1,2023-07-15|Oakland Athletics|Minnesota Twins
3,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,1,2023,2023-07-15,4.39,2.41,1.83,0.58,0,2023-07-15|Seattle Mariners|Detroit Tigers
2,Eduardo Rodriguez,3.311,1.156,8.456,2.838,2.979,0.743,152.2,0.2303,0,2023,2023-07-15,4.1,2.38,1.8,0.57,1,2023-07-15|Seattle Mariners|Detroit Tigers
0,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,0,2023,2023-07-15,4.22,2.59,1.28,1.31,1,2023-07-15|Philadelphia Phillies|San Diego Padres
2,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,1,2023,2023-07-15,4.5,2.53,2.01,0.52,0,2023-07-15|Toronto Blue Jays|Arizona Diamondbacks
3,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,0,2023,2023-07-15,4.03,2.37,1.89,0.48,0,2023-07-15|Toronto Blue Jays|Arizona Diamondbacks
